"","id","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est_all","low_rep1","low_rep2","low_rep3","low_rep4","low_rep5","low_rep_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","line_time_hour","line_time_minute","extroversion1","extroversion2","network1","network2","network3","network4","lonely1","lonely2","lonely3","lonely4","lonely5","lonely6","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","sex","age"
"366",830,4,4,4,4,3,4,3,3,4,3,3,4,1,7,5,7,5,7,5,4,4,2,2,4,4,0,45,2,2,5,5,5,4,4,3,4,3,3,3,4,3,4,4,4,4,4,4,3,4,3,4,1,27
"367",709,3,4,3,4,4,4,4,4,4,4,3,4,1,1,1,1,3,1,1,1,1,1,1,1,2,0,5,3,5,1,2,1,1,2,2,2,3,3,4,3,3,4,5,5,3,4,3,4,4,5,5,1,47
"368",1097,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,5,3,3,3,3,2,2,2,3,0,0,4,4,4,4,4,4,2,2,2,3,3,3,3,3,2,5,5,4,4,4,4,4,4,4,1,72
"369",1534,4,4,4,3,4,4,3,3,3,3,3,4,1,1,1,1,2,1,1,1,1,1,1,1,1,0,2,4,3,2,2,2,4,1,2,3,4,4,5,3,3,4,4,3,4,3,4,4,4,4,3,1,63
"370",548,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,6,3,3,2,2,1,1,1,1,0,20,3,4,4,4,3,3,2,2,1,3,2,2,2,3,4,4,4,4,4,4,3,5,5,5,1,67
"371",1167,1,1,3,4,3,3,3,2,2,1,2,3,1,2,2,4,4,1,4,4,4,1,2,1,2,0,30,5,4,3,4,5,4,2,2,2,2,1,1,4,4,4,5,5,3,5,4,5,4,4,4,1,45
"372",1439,4,4,4,3,3,4,2,3,3,3,3,3,4,3,2,2,4,2,4,2,2,2,2,2,2,0,0,3,3,4,4,4,4,2,3,3,4,4,4,3,3,3,4,4,3,4,3,4,3,4,4,2,55
"373",223,3,4,4,4,3,4,3,3,3,3,3,4,3,3,2,3,3,3,3,3,2,2,2,2,2,0,10,2,4,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,1,38
"374",403,2,2,2,2,3,2,3,3,3,3,3,3,2,4,4,3,5,3,5,3,3,3,3,2,3,0,10,5,6,5,5,3,5,3,3,2,3,3,3,3,3,3,4,4,3,4,4,4,4,4,5,2,53
"375",244,4,4,5,4,4,5,2,2,2,2,2,4,1,1,1,5,6,1,3,3,1,1,1,1,1,0,5,2,2,1,1,1,1,5,3,3,5,5,5,3,3,3,3,3,4,3,3,3,3,3,3,1,43
"376",645,3,2,2,2,1,3,3,2,3,2,1,2,3,5,2,2,6,2,3,5,2,1,2,2,2,0,20,2,2,2,4,3,4,2,2,1,3,3,4,4,5,4,5,4,3,4,4,3,4,4,4,1,68
"377",1611,4,4,5,4,4,4,4,5,5,5,5,5,3,3,3,3,5,2,3,2,2,2,2,2,2,0,15,2,3,3,3,3,3,2,4,3,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,1,49
"378",1364,3,3,3,3,3,3,1,1,2,1,1,2,1,1,1,1,4,1,4,2,1,1,1,1,2,0,20,4,3,1,1,1,5,4,3,3,5,3,3,4,3,4,4,4,4,4,3,3,4,4,3,2,48
"379",1095,1,5,5,3,4,4,1,3,4,4,3,4,1,2,1,5,5,1,1,1,1,1,4,1,3,1,0,3,3,3,5,1,6,1,1,1,3,1,1,6,6,2,4,3,2,1,2,1,2,2,3,2,52
"380",1778,3,4,4,4,3,4,3,3,4,4,3,4,2,3,1,1,1,1,3,1,1,1,1,1,1,0,15,3,5,4,3,4,4,2,2,2,2,2,2,4,4,4,4,3,4,4,3,4,4,4,4,2,64
"381",1170,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,3,1,5,1,1,1,1,1,1,1,0,2,2,3,3,4,3,3,2,2,3,4,4,2,2,3,5,5,2,3,3,2,4,2,2,1,67
"382",1335,4,4,5,5,4,5,4,4,4,3,3,4,2,3,5,2,3,1,3,3,2,1,1,1,1,0,10,2,3,3,2,2,2,4,4,4,4,4,4,3,1,2,3,4,3,4,3,2,3,3,3,1,26
"383",1738,4,4,4,3,3,4,1,1,1,1,1,1,3,2,3,3,3,3,4,2,3,4,3,2,2,0,10,4,4,5,5,4,4,3,3,3,3,2,2,4,4,4,4,4,4,4,4,3,4,4,4,2,42
"384",512,2,2,3,2,3,4,3,2,3,2,3,4,5,6,3,2,6,5,5,5,4,5,4,4,3,2,0,3,3,5,5,6,5,1,2,2,3,2,2,4,4,5,4,3,5,5,4,4,5,5,5,1,53
"385",1367,4,5,5,5,5,5,4,5,5,5,5,5,3,6,2,4,5,2,4,2,2,2,2,2,2,0,20,2,2,4,6,6,3,2,2,2,4,4,4,2,2,2,5,5,2,5,2,5,2,5,5,1,50
"386",1108,3,3,3,3,3,3,2,2,2,3,2,3,4,4,5,3,5,5,3,3,2,3,2,3,2,1,0,3,5,2,3,5,3,3,4,3,2,2,4,3,3,2,5,3,4,3,2,4,4,3,3,2,65
"387",573,6,5,6,4,5,5,4,4,4,4,4,4,2,2,1,6,3,1,2,1,1,1,1,1,1,0,5,2,3,2,2,2,3,4,3,2,3,2,2,2,3,3,4,4,3,5,3,4,4,4,4,1,40
"388",1232,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,6,6,2,3,2,1,2,4,1,2,0,40,1,3,2,6,7,5,3,2,2,2,2,2,2,2,4,4,4,4,4,3,4,4,4,4,1,43
"389",1371,4,4,4,4,4,4,4,4,3,3,3,4,2,3,1,5,3,3,2,1,2,2,1,1,2,0,0,3,2,3,2,2,4,2,2,3,4,4,4,3,3,5,5,5,5,5,5,2,5,2,2,1,50
"390",254,1,1,1,1,1,3,1,1,1,1,1,3,3,5,1,5,7,1,1,1,1,1,1,1,3,0,30,7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,48
"391",1117,3,3,4,2,2,4,3,3,4,2,2,4,2,3,5,2,3,3,3,3,2,2,3,2,3,0,40,3,3,3,5,4,4,3,2,3,4,4,3,4,4,4,4,4,4,3,3,4,5,3,3,1,48
"392",251,3,2,3,3,3,3,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,0,20,3,5,3,3,7,4,4,3,3,5,3,4,3,4,6,4,5,3,4,4,5,3,4,4,1,50
"393",902,2,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,5,2,3,1,1,3,1,1,1,0,30,2,3,1,1,1,2,4,3,4,3,3,3,2,2,2,4,4,3,6,3,3,3,4,4,2,40
"394",1651,3,3,2,2,3,2,3,3,3,3,3,2,4,3,3,4,6,3,3,3,1,1,1,1,2,0.5,0,4,2,2,2,2,2,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,70
"395",1815,1,1,1,1,1,4,1,1,1,1,1,4,6,6,6,6,6,6,7,3,3,3,3,4,4,1,0,6,5,4,5,5,5,3,3,3,3,3,3,4,4,4,3,3,4,3,4,3,4,3,3,2,44
"396",981,3,3,4,4,3,4,3,3,4,4,3,4,1,1,1,1,2,1,3,1,1,1,1,1,1,0,15,4,5,4,3,3,4,2,2,2,2,2,2,4,3,4,4,4,4,4,3,4,4,4,4,2,64
"397",1564,6,5,6,5,5,5,4,4,5,4,4,4,3,2,1,5,5,2,3,2,2,1,1,1,2,0,10,2,3,5,3,5,3,4,4,3,4,4,3,5,5,5,5,4,4,4,4,4,4,3,4,2,62
"398",516,4,4,5,5,5,5,4,4,5,5,5,4,5,6,2,2,6,2,4,2,1,2,2,1,1,0,15,3,2,4,5,4,5,3,2,2,5,4,4,3,2,4,4,3,5,3,5,2,5,3,3,1,39
"399",1230,3,3,3,3,2,3,3,3,3,2,3,3,2,5,1,6,4,1,1,1,1,1,1,1,1,0,20,2,3,3,4,3,4,3,2,4,4,4,4,3,3,5,5,4,4,5,4,3,4,3,3,1,66
"400",738,1,1,1,1,1,4,1,1,1,1,1,4,2,1,1,2,5,1,2,1,2,1,3,2,1,0,10,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,4,3,4,3,3,1,41
"401",986,5,5,5,5,5,5,3,3,4,4,4,4,3,1,1,4,5,2,3,3,2,2,2,2,2,0,30,4,4,3,5,5,4,2,2,2,4,4,4,3,3,4,3,3,3,3,3,4,4,3,4,1,54
"402",226,3,3,3,3,4,4,3,3,4,3,3,4,3,4,2,3,4,4,4,3,3,3,3,3,2,1,0,3,5,3,4,4,4,3,3,4,3,3,3,3,3,4,3,4,3,4,3,3,3,4,4,1,46
"403",1562,4,4,4,4,4,4,3,3,4,3,3,4,3,3,2,2,5,2,2,2,2,2,4,1,2,0,0,3,3,2,5,4,5,4,3,4,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,2,53
"404",385,2,2,2,2,2,4,2,2,2,2,2,4,1,1,1,5,6,1,2,2,1,1,1,1,3,0,10,6,6,2,2,2,2,2,2,1,3,2,2,3,3,3,3,3,4,3,3,3,3,3,3,2,62
"405",1513,3,3,3,3,3,3,3,3,3,4,3,3,3,2,1,1,2,1,1,1,1,1,1,1,2,0,5,2,2,3,3,3,2,4,2,5,4,4,4,4,4,3,2,4,4,3,3,2,3,3,3,1,37
"406",254,1,1,1,1,1,3,1,1,1,1,1,3,3,5,1,5,7,1,1,1,1,1,1,1,3,0,30,7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,6,6,6,1,48
"407",747,3,3,3,4,3,4,3,3,3,3,3,4,1,4,1,2,6,2,4,3,3,2,2,1,1,0,45,6,6,6,6,6,6,2,2,2,3,2,3,5,4,5,4,4,4,2,4,4,5,5,5,1,58
"408",375,6,6,6,6,6,6,4,4,4,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,1,1,1,1,1,1,5,5,5,5,5,5,4,4,4,4,4,4,3,4,3,4,3,3,1,47
"409",738,1,1,1,1,1,4,1,1,1,1,1,4,2,1,1,2,5,1,2,1,2,1,3,2,1,0,10,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,4,3,4,3,3,1,41
"410",1607,4,4,4,3,3,4,3,4,4,3,3,4,1,1,1,1,3,1,1,1,1,1,1,1,2,0,5,3,3,4,4,4,4,4,4,3,5,5,5,3,3,4,4,4,4,4,4,4,4,4,4,1,36
"411",971,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,5,6,1,6,6,3,2,3,2,3,1,0,5,3,4,5,6,5,2,1,2,1,1,1,5,4,5,4,4,3,3,4,3,3,4,4,1,25
"412",333,5,5,5,5,5,5,4,3,4,4,4,4,2,3,1,6,6,2,6,3,4,1,2,3,3,0,30,6,7,2,5,4,5,1,2,2,3,3,3,2,3,3,4,4,4,3,4,3,4,3,3,2,62
"413",1398,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,3,5,2,3,2,1,1,3,1,1,0,30,5,5,3,3,4,4,2,2,1,2,2,2,4,4,4,4,4,4,4,4,4,5,4,4,2,57
"414",1242,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,2,1,0,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,4,4,1,49
"415",1540,3,4,4,4,4,4,3,4,4,4,4,4,3,3,1,3,4,1,3,1,4,1,3,4,4,0,30,4,4,4,5,5,5,3,3,3,3,3,3,6,5,5,5,4,4,4,4,2,4,2,2,1,41
"416",842,3,4,5,4,4,4,3,2,3,2,3,4,2,3,2,3,5,2,2,1,1,1,3,2,1,0,20,1,3,2,7,6,7,5,2,4,5,5,4,1,1,4,4,5,3,3,4,2,2,2,3,1,25
"417",1237,5,5,5,5,5,5,2,2,2,3,3,4,2,2,1,2,3,1,1,1,2,1,2,2,3,0,5,1,2,5,3,5,4,5,5,4,5,2,5,3,3,4,4,4,2,4,4,3,3,3,3,1,50
"418",1089,3,2,2,2,2,4,2,2,2,2,2,4,4,2,2,2,3,1,3,1,1,1,1,1,1,0,5,3,4,4,5,4,5,3,3,2,3,3,2,3,3,4,4,4,3,4,3,3,4,3,3,1,62
"419",383,3,3,4,3,3,4,3,4,4,4,3,4,2,2,2,3,2,2,2,2,2,2,2,2,2,0,10,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,4,1,66
"420",1577,3,3,3,3,3,4,3,3,3,3,3,3,4,3,2,3,4,3,3,3,3,2,2,3,2,0,30,2,3,2,2,4,3,3,3,3,2,2,2,3,4,4,4,4,4,4,3,4,4,4,4,1,49
"421",204,3,3,3,3,3,4,3,3,3,3,3,4,1,1,1,3,4,2,5,3,2,3,2,1,3,0,30,3,5,2,4,3,4,3,1,2,2,2,2,4,4,4,5,4,5,3,4,3,4,3,3,2,24
"422",701,5,4,5,3,2,4,4,3,5,3,3,3,3,3,3,3,6,2,5,3,1,2,3,1,1,0,0,3,3,6,6,6,6,4,4,2,3,4,3,4,3,4,3,4,2,3,4,3,3,3,3,2,70
"423",1651,3,3,2,2,3,2,3,3,3,3,3,2,4,3,3,4,6,3,3,3,1,1,1,1,2,0.5,0,4,2,2,2,2,2,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,70
"424",761,2,2,2,2,2,2,2,2,2,1,1,2,3,3,2,4,3,3,2,3,4,2,2,4,2,1,0,5,5,5,4,3,3,2,2,2,2,2,2,5,4,5,4,4,3,5,4,3,5,4,5,2,44
"425",959,2,2,2,2,2,3,2,2,3,2,2,2,3,5,1,3,5,2,5,2,4,1,2,4,1,0,30,7,5,5,5,5,4,2,4,3,4,4,4,2,2,4,2,3,3,3,2,3,3,3,3,1,67
"426",1782,5,4,5,3,3,4,3,3,4,3,3,4,5,1,6,5,3,1,3,1,1,1,1,1,2,0,15,2,6,5,6,1,2,4,5,5,5,5,5,6,6,2,5,6,1,3,6,1,1,1,1,2,40
"427",1284,6,6,6,5,4,5,6,6,6,5,5,5,5,6,2,2,2,2,4,5,1,1,4,1,4,2,0,6,7,5,7,6,6,1,1,1,4,4,2,5,5,3,5,5,1,5,5,3,5,5,3,1,60
"428",344,3,3,3,3,3,4,1,1,1,1,1,4,1,1,1,1,5,1,1,1,2,1,1,2,4,0,0,1,1,6,3,5,2,4,5,5,5,5,5,3,1,4,3,3,4,3,4,3,3,2,2,1,26
"429",884,1,2,2,1,1,3,2,2,3,2,2,3,2,5,2,5,2,6,2,2,2,4,4,4,3,2,30,1,2,1,3,3,3,4,1,3,3,2,2,6,6,6,6,6,4,3,6,3,5,3,2,2,33
"430",1426,4,3,4,3,2,4,3,4,4,3,3,4,5,6,5,6,6,5,3,4,2,4,4,2,4,5,0,6,5,5,6,6,6,2,1,2,2,3,2,4,5,4,4,4,4,4,5,2,4,3,2,1,62
"431",1492,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,7,1,1,1,1,1,1,1,5,5,5,1,1,1,6,6,1,6,1,6,1,6,6,1,53
"432",1353,4,4,4,4,4,4,3,3,3,3,3,4,4,5,2,4,6,5,5,5,2,2,4,2,2,0,15,4,3,6,5,5,5,3,3,3,2,2,2,4,4,5,4,4,4,3,3,3,5,3,3,2,45
"433",1131,2,3,1,4,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,3,0,2,7,3,5,5,5,5,3,1,3,4,1,3,6,5,6,6,3,5,3,4,6,5,4,1,2,50
"434",193,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,0,10,3,3,3,3,3,4,2,2,2,3,3,3,4,4,4,4,4,4,3,4,3,4,3,3,1,46
"435",709,3,4,3,4,4,4,4,4,4,4,3,4,1,1,1,1,3,1,1,1,1,1,1,1,2,0,5,3,5,1,2,1,1,2,2,2,3,3,4,3,3,4,5,5,3,4,3,4,4,5,5,1,47
"436",1359,3,4,4,3,2,3,2,1,2,1,2,1,4,3,2,5,5,2,4,3,2,2,2,3,1,0,30,3,4,4,5,3,5,3,3,3,4,3,4,5,5,5,5,5,4,5,6,4,6,3,3,2,50
"437",1237,5,5,5,5,5,5,2,2,2,3,3,4,2,2,1,2,3,1,1,1,2,1,2,2,3,0,5,1,2,5,3,5,4,5,5,4,5,2,5,3,3,4,4,4,2,4,4,3,3,3,3,1,50
"438",1009,6,6,6,6,6,6,5,5,6,5,6,5,5,4,1,4,4,1,4,4,1,1,3,1,2,0,20,2,4,1,1,2,1,5,2,4,2,2,3,4,4,3,3,5,3,3,4,4,4,4,4,1,50
"439",1138,3,3,3,3,3,4,3,4,3,3,4,3,6,6,1,2,6,3,5,4,4,2,2,3,3,0,40,3,5,7,6,5,7,4,3,4,4,2,3,4,4,4,5,3,3,4,3,3,4,3,3,2,40
"440",268,4,4,4,3,4,4,4,3,4,3,3,4,2,2,3,2,5,4,2,2,4,2,4,2,4,1,0,2,5,2,3,3,3,4,3,4,4,4,3,4,3,4,4,3,4,4,3,4,4,4,4,2,29
"441",950,4,4,4,4,3,4,3,4,4,4,4,4,1,3,1,4,5,1,3,1,1,1,1,1,2,0,20,1,1,1,1,1,1,4,5,4,5,5,5,5,4,6,6,4,4,6,6,4,6,6,6,2,30
"442",1402,4,4,4,3,3,4,4,2,5,3,2,4,2,2,2,2,5,2,3,2,2,2,2,2,3,0,20,5,7,4,4,2,2,2,2,2,4,4,4,2,4,4,2,4,3,5,5,4,4,4,4,1,46
"443",390,1,1,1,1,1,2,1,1,1,1,1,1,2,6,2,2,6,1,1,1,1,1,1,1,1,0,10,2,4,5,5,5,5,3,3,4,4,4,5,5,5,5,5,4,4,4,5,2,4,3,3,1,51
"444",683,3,3,3,3,3,4,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,4,4,1,1,1,1,1,1,1,3,3,4,5,4,4,2,5,4,5,4,3,5,6,3,1,58
"445",947,2,2,2,2,2,4,1,1,1,1,1,1,3,5,5,2,5,2,6,4,2,2,2,2,3,0,0,3,6,2,3,3,3,3,3,3,4,3,3,3,3,5,3,5,4,4,3,3,4,3,3,1,53
"446",1108,3,3,3,3,3,3,2,2,2,3,2,3,4,4,5,3,5,5,3,3,2,3,2,3,2,1,0,3,5,2,3,5,3,3,4,3,2,2,4,3,3,2,5,3,4,3,2,4,4,3,3,2,65
"447",1743,3,2,2,1,3,3,2,2,3,1,1,2,2,2,1,1,5,1,5,2,4,2,2,3,2,0,10,5,6,2,4,4,5,3,3,3,3,3,3,4,5,5,3,3,3,3,4,3,4,3,3,1,47
"448",1586,4,5,5,5,6,4,4,4,5,4,4,4,3,2,2,3,5,2,5,6,3,4,4,2,2,1,0,5,5,4,3,5,5,4,2,4,2,2,2,4,4,5,4,3,5,4,5,3,5,4,3,2,47
"449",654,4,5,5,5,4,5,4,5,5,4,5,5,2,3,2,4,6,5,5,2,1,4,2,1,1,0,20,2,2,3,3,3,3,4,5,4,4,4,4,3,4,5,5,4,4,4,4,4,5,4,5,1,51
"450",782,6,6,6,6,4,6,4,2,1,5,1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,0,30,5,7,6,5,6,4,5,5,3,2,1,1,3,4,4,3,3,4,3,4,3,4,3,3,1,20
"451",608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,0,30,1,4,1,4,4,7,1,1,1,3,1,1,3,3,3,4,4,4,4,4,4,3,4,4,1,33
"452",279,4,5,4,3,4,5,2,2,2,3,3,4,3,3,3,5,6,3,6,5,4,2,4,3,2,1,0,5,5,5,5,5,5,2,4,1,2,2,3,3,5,3,3,5,3,3,3,3,4,3,3,2,43
"453",1655,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,5,2,2,2,2,2,2,2,3,2,0,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,54
"454",1474,4,5,5,5,5,4,4,5,5,5,5,4,2,2,1,2,5,1,2,1,1,1,1,1,1,0,10,4,3,5,5,5,5,1,1,1,2,2,2,5,4,5,5,5,4,5,4,3,4,3,3,2,65
"455",785,5,5,5,4,3,3,3,3,4,3,3,4,2,2,2,4,5,2,5,2,3,2,3,2,3,0,30,2,1,4,5,4,4,3,3,3,4,3,3,3,3,4,3,4,3,2,4,4,4,3,3,1,38
"456",1603,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,4,2,2,3,3,2,2,3,4,5,0,5,4,5,5,5,4,2,2,2,4,4,2,3,3,3,3,4,4,4,3,3,3,3,3,2,34
"457",1633,5,5,2,5,3,5,4,4,5,3,3,4,2,5,2,2,3,2,1,2,2,1,4,2,2,0,15,2,2,2,3,2,4,2,2,3,2,3,3,4,2,4,4,4,5,4,4,5,5,6,5,1,55
"458",1550,4,5,4,4,3,4,3,2,2,4,2,4,1,3,2,2,2,2,2,2,2,1,2,1,3,0,15,2,4,2,2,3,3,3,2,3,5,2,3,3,3,2,3,3,3,5,4,3,4,5,4,2,37
"459",1259,4,4,4,4,4,4,3,3,3,3,3,4,2,2,1,2,3,2,2,2,2,2,2,2,2,0,5,3,5,2,2,2,2,1,2,2,3,2,2,4,3,4,5,5,2,5,3,3,4,4,3,1,53
"460",1008,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,0,5,5,3,2,3,3,3,1,1,1,2,2,2,1,1,1,6,6,1,6,1,6,1,6,6,2,33
"461",1119,2,2,3,4,4,4,4,4,4,3,3,4,1,1,1,1,4,1,3,1,2,1,1,1,2,0,5,2,2,2,1,1,2,2,2,2,4,4,4,4,4,3,5,5,2,2,4,2,2,2,2,1,41
"462",387,4,4,5,5,5,5,2,3,3,4,4,4,3,5,1,3,2,2,2,2,3,1,1,2,1,0,20,1,4,1,3,3,2,4,4,4,5,4,4,4,3,4,4,4,4,3,3,4,4,3,3,2,53
"463",1740,4,4,4,3,2,3,2,3,3,2,3,2,1,3,1,2,3,1,1,1,2,1,1,1,1,0,30,3,3,4,2,3,2,4,3,4,4,3,2,2,4,2,6,4,4,6,4,4,5,3,3,1,40
"464",708,6,6,6,6,6,6,4,6,6,6,6,6,6,7,5,6,5,5,5,5,4,4,5,4,1,1,0,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,6,1,1,1,6,1,1,1,38
"465",1584,2,2,2,2,2,4,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,0,5,5,4,6,5,6,5,2,3,2,3,3,3,4,4,4,4,3,4,3,4,4,4,4,4,1,36
"466",1461,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0,10,2,6,2,2,2,2,1,1,3,4,2,2,6,6,6,6,6,6,6,6,1,6,1,1,1,50
"467",892,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,3,3,2,2,2,2,2,2,3,0,10,2,2,1,1,1,4,3,2,4,4,4,4,3,3,3,4,5,3,5,3,3,2,2,2,1,52
"468",627,5,5,5,5,5,5,4,4,4,4,4,4,1,2,1,4,5,1,2,1,1,1,1,1,1,0,0,3,3,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,4,4,2,54
"469",541,3,3,3,3,3,4,1,4,3,2,2,4,2,2,1,2,3,2,2,2,1,1,1,1,1,0,15,3,2,3,4,3,5,2,2,1,4,4,4,4,4,5,5,4,4,5,4,4,3,4,3,1,59
"470",778,4,4,5,4,4,5,3,3,4,4,3,4,1,1,1,2,3,1,1,1,1,1,1,1,3,0,5,5,4,1,2,1,1,1,2,2,3,2,2,3,4,3,3,4,4,3,2,3,4,3,3,2,45
"471",355,2,2,4,3,3,3,2,2,2,2,2,2,2,3,1,2,3,3,3,1,2,1,1,1,1,0,50,4,4,4,5,4,4,4,3,2,3,2,4,4,4,4,3,6,5,5,5,4,5,5,5,1,53
"472",327,4,4,4,3,4,4,3,3,3,3,3,2,2,2,1,3,5,3,5,4,2,4,2,2,2,0,30,3,3,3,3,3,3,3,2,3,2,2,2,4,5,3,4,4,3,3,4,3,3,4,3,1,49
"473",991,3,3,3,3,3,3,3,3,3,3,3,4,5,5,1,4,5,1,4,4,3,3,4,1,1,5,0,5,5,6,7,7,7,4,3,4,4,4,2,3,4,4,3,3,4,3,4,3,4,3,3,1,43
"474",1468,3,4,4,3,3,4,2,3,2,2,3,2,2,2,2,1,4,2,1,2,1,1,2,1,2,0,20,4,4,1,2,2,2,3,3,4,4,4,4,4,3,5,3,3,5,4,3,4,5,4,3,2,43
"475",945,3,3,3,3,3,4,2,2,2,2,2,3,1,1,1,1,1,1,2,1,1,1,1,1,3,0,10,3,4,5,4,4,4,3,2,3,4,2,3,3,3,3,3,3,4,4,3,3,3,4,4,2,46
"476",701,5,4,5,3,2,4,4,3,5,3,3,3,3,3,3,3,6,2,5,3,1,2,3,1,1,0,0,3,3,6,6,6,6,4,4,2,3,4,3,4,3,4,3,4,2,3,4,3,3,3,3,2,70
"477",786,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,6,1,3,2,4,2,2,0,1,4,4,3,5,3,2,3,3,3,3,3,3,3,3,3,3,5,4,4,4,3,3,4,4,2,26
"478",1748,3,3,4,3,3,4,3,3,3,3,3,4,3,5,4,3,5,2,5,5,4,1,1,1,1,0,10,5,4,4,4,4,5,4,4,4,2,2,2,4,5,5,2,2,5,2,5,2,5,2,3,1,55
"479",1580,4,4,5,5,4,5,3,3,4,4,4,4,1,1,4,5,4,1,2,1,1,1,1,1,1,0,10,2,6,1,1,1,1,3,2,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,2,50
"480",756,4,4,4,3,3,4,4,4,4,3,3,4,2,3,5,4,5,1,5,1,3,2,1,2,4,0,0,1,7,1,1,1,1,4,2,4,3,3,4,4,4,4,3,4,2,1,3,3,2,3,3,1,55
"481",1321,5,4,4,4,5,4,4,5,5,4,4,4,5,6,2,2,5,2,5,3,1,1,2,1,2,1,30,6,6,6,6,7,6,3,2,2,2,2,2,4,5,5,5,4,3,5,5,3,5,3,4,1,63
"482",636,2,2,1,2,1,2,2,3,2,3,2,2,1,1,1,2,4,1,2,1,1,2,1,2,1,0,0,2,2,6,5,4,4,4,4,3,4,4,4,2,1,3,3,3,2,3,3,3,2,2,2,1,61
"483",952,2,2,2,2,2,2,1,1,1,2,1,2,3,5,2,5,6,2,5,3,2,1,3,2,2,0,15,3,3,3,3,5,3,2,2,2,3,2,2,3,3,4,4,3,3,3,3,3,3,3,3,1,74
"484",1755,4,4,4,4,4,5,1,1,2,1,1,1,4,3,3,4,5,4,2,2,2,2,2,2,2,1,0,3,3,5,5,5,5,3,3,2,3,2,2,3,3,4,4,4,4,4,4,3,4,4,4,1,47
"485",849,4,5,5,5,5,4,3,4,4,4,4,4,1,5,1,3,5,2,2,2,2,2,3,2,2,0,30,4,3,4,4,4,5,2,2,2,3,2,3,4,4,5,4,4,4,4,3,3,4,3,3,2,57
"486",848,4,4,4,3,3,4,3,3,3,3,3,3,2,5,2,4,5,3,5,4,4,3,4,4,2,0,15,3,3,5,5,5,5,3,3,2,4,4,4,3,4,3,3,3,3,3,3,3,4,3,3,2,52
"487",675,3,3,2,5,3,4,2,4,4,3,4,4,1,1,1,2,3,1,3,1,1,1,2,1,1,0,15,1,1,3,2,1,2,3,2,1,3,4,5,2,1,2,2,4,4,3,2,5,4,5,5,2,71
"488",580,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,1,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,4,3,4,3,4,3,3,2,33
