"","id","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est_all","low_rep1","low_rep2","low_rep3","low_rep4","low_rep5","low_rep_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","line_time_hour","line_time_minute","extroversion1","extroversion2","network1","network2","network3","network4","lonely1","lonely2","lonely3","lonely4","lonely5","lonely6","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","sex","age"
"366",830,4,3,2,4,3,4,3,5,1,3,4,1,2,1,3,1,1,2,4,1,3,1,4,2,2,0,45,3,5,1,3,6,5,3,1,4,3,3,3,3,3,6,4,5,4,4,4,4,4,4,3,1,46
"367",709,4,5,2,4,4,4,3,4,4,3,3,3,1,5,2,4,1,1,4,5,1,1,4,4,2,0,0,2,3,1,4,3,2,2,2,2,5,2,4,4,3,4,3,3,4,3,4,4,5,4,5,1,59
"368",1097,4,2,2,3,4,4,1,2,5,6,1,4,3,6,1,2,4,2,5,1,4,3,3,4,1,0,0,5,2,5,2,3,4,4,4,3,5,3,3,4,4,5,4,4,5,3,4,3,4,4,2,1,48
"369",1534,1,3,1,3,5,4,3,5,5,3,3,3,3,5,2,4,3,4,2,4,1,4,2,3,3,0,5,3,1,2,2,4,3,1,1,5,3,3,4,3,3,4,4,3,4,4,4,2,4,3,3,1,42
"370",548,4,1,5,4,3,4,1,2,3,6,3,3,3,1,2,2,5,3,2,2,4,2,4,2,2,1,5,5,2,1,4,5,3,1,3,3,4,3,2,5,3,3,3,6,5,3,3,4,2,3,4,1,70
"371",1167,3,5,3,4,4,4,2,4,2,1,2,5,1,2,1,6,5,4,3,5,1,3,2,1,1,0,10,5,7,2,4,4,1,2,2,3,3,3,3,4,4,5,5,3,5,4,3,3,3,3,4,1,41
"372",1439,4,5,3,4,2,3,4,1,3,4,5,3,2,2,1,4,6,3,1,5,1,2,2,3,3,1,10,3,5,2,6,7,3,2,2,3,4,3,5,3,5,6,5,3,3,3,5,4,4,4,4,2,51
"373",223,3,3,5,3,1,5,2,6,5,2,4,3,3,1,1,3,7,4,2,1,1,1,2,1,2,0,10,4,4,3,5,1,3,2,2,1,5,2,4,3,4,2,4,4,3,4,4,2,4,3,4,1,44
"374",403,3,3,3,4,1,4,1,3,4,1,1,2,2,3,2,2,5,3,3,5,1,1,2,1,2,0,0,3,1,1,2,2,5,1,3,4,3,4,2,5,3,2,2,5,3,6,3,5,6,3,3,1,47
"375",244,4,3,1,4,3,1,3,3,3,2,4,4,2,5,4,5,7,1,2,2,3,2,2,2,4,0,0,2,7,3,5,1,7,1,1,2,3,3,4,4,3,4,4,6,4,5,5,2,3,3,3,2,36
"376",645,3,4,2,3,4,6,4,4,4,2,2,2,1,2,5,5,5,3,1,1,3,1,1,1,2,1,45,3,3,2,2,2,4,4,2,3,4,2,4,5,3,4,3,4,4,4,4,4,4,3,2,2,55
"377",1611,2,2,4,6,3,3,2,5,5,3,2,3,2,3,2,2,4,1,3,1,1,1,2,4,2,0,0,2,3,3,5,2,2,2,3,2,3,4,2,3,4,6,3,4,4,4,2,4,3,5,4,1,64
"378",1364,2,4,3,6,3,4,2,2,5,4,2,4,3,4,2,1,2,2,2,4,1,3,2,1,2,0,10,5,3,3,4,4,4,2,2,2,3,4,2,3,3,3,3,5,4,3,5,3,3,2,3,1,56
"379",1095,4,5,5,4,4,5,5,2,1,3,5,5,4,2,2,3,1,2,5,3,1,2,2,2,1,0,12,1,3,5,5,1,2,3,4,2,5,3,2,3,4,4,4,4,3,4,4,3,4,2,3,2,36
"380",1778,3,3,6,3,3,4,2,1,4,2,2,4,1,2,2,3,4,3,5,4,1,2,1,1,1,1,0,3,3,1,3,5,5,2,4,1,2,4,4,3,4,4,4,4,4,5,3,3,5,4,4,2,23
"381",1170,3,4,5,1,3,3,2,1,5,4,1,4,2,2,1,4,3,2,3,5,4,2,2,2,3,0,10,2,6,2,5,4,6,3,3,4,3,4,2,3,3,2,4,3,4,6,3,4,6,2,3,1,61
"382",1335,6,5,3,3,3,3,3,2,3,4,2,4,5,5,1,1,6,3,3,1,3,1,1,1,3,0,20,3,4,1,4,1,6,4,3,3,3,5,4,3,3,6,4,4,3,5,2,3,4,4,5,2,40
"383",1738,4,5,2,5,3,4,2,5,1,1,4,4,1,3,2,1,5,2,2,5,1,3,1,1,2,0,10,6,2,2,3,4,4,4,2,2,3,3,3,2,3,4,3,3,2,4,3,3,4,3,5,2,30
"384",512,2,2,3,5,2,2,2,1,2,3,2,1,3,1,2,2,5,1,4,3,2,3,2,1,2,0,0,1,4,4,4,3,4,5,4,2,3,2,2,3,4,3,4,4,5,4,2,5,2,4,3,1,46
"385",1367,2,2,4,1,4,4,5,2,1,1,1,3,5,1,1,1,5,5,5,2,1,2,1,4,3,0,15,2,1,4,5,2,1,5,2,3,4,3,2,2,3,5,3,4,4,4,4,3,3,5,4,1,51
"386",1108,1,4,3,3,2,5,4,2,4,5,5,2,2,5,4,3,5,1,1,7,1,2,2,1,1,0,15,5,4,3,1,7,5,1,3,1,1,2,2,4,3,5,3,4,3,5,4,5,5,3,4,2,70
"387",573,3,4,4,1,4,4,3,1,4,1,3,4,3,4,2,3,5,2,5,2,1,1,2,2,2,0,30,4,7,3,1,1,2,1,2,2,5,3,1,4,5,4,4,4,5,5,3,3,4,4,3,1,33
"388",1232,3,5,4,2,2,5,1,1,3,2,4,4,4,6,1,2,5,2,1,3,4,1,1,4,1,1,0,2,6,5,2,7,1,2,4,2,3,5,2,2,3,5,4,5,5,5,2,4,3,5,3,1,88
"389",1371,2,4,4,3,3,2,4,4,2,2,4,4,1,3,1,1,4,3,2,1,2,1,4,4,1,1,0,2,4,4,4,5,4,3,3,2,3,3,2,5,3,1,3,5,3,5,3,4,4,4,3,1,55
"390",254,2,2,2,4,2,4,4,4,2,1,2,6,1,3,1,3,5,1,5,2,4,1,2,1,2,0,0,3,6,2,5,2,5,3,2,1,1,2,5,3,3,3,4,2,3,3,3,2,3,4,4,1,58
"391",1117,4,5,6,3,2,2,3,4,3,4,3,4,3,3,2,1,5,5,3,1,2,2,3,1,1,0,10,2,5,4,2,4,1,2,2,4,3,3,3,2,3,6,3,3,3,3,5,4,5,5,4,1,52
"392",251,6,4,3,4,3,5,1,3,5,3,2,2,3,5,3,4,2,3,5,4,1,1,2,4,4,1,5,6,6,4,3,1,2,4,2,1,4,3,3,4,4,3,3,4,3,3,3,5,6,4,4,1,51
"393",902,5,3,4,1,2,4,4,4,2,2,3,1,5,1,1,1,6,1,1,2,2,1,2,1,3,1,0,2,3,5,4,4,3,1,3,1,4,3,2,3,4,4,4,5,4,4,3,4,5,4,5,1,60
"394",1651,2,5,1,5,4,4,1,4,1,3,2,3,2,3,1,6,2,3,1,4,1,2,1,2,4,1,30,1,4,4,6,5,5,1,5,2,5,4,4,2,4,4,4,4,5,4,5,4,2,5,4,1,54
"395",1815,2,3,2,2,3,3,1,1,3,3,4,4,6,5,2,3,1,2,5,3,1,3,3,1,2,0,5,2,3,4,1,5,4,1,1,1,5,2,4,3,3,6,5,5,3,4,3,4,2,4,3,1,53
"396",981,4,4,4,5,3,1,4,4,4,5,4,1,1,2,1,2,1,4,1,2,1,2,1,2,3,0,30,3,5,4,5,2,2,3,2,3,2,3,2,5,1,3,4,4,5,4,3,4,3,2,4,1,46
"397",1564,6,3,4,1,5,4,2,1,3,4,1,3,2,4,3,1,5,2,1,4,1,2,4,1,1,0,5,4,3,2,5,5,2,2,2,3,4,2,2,3,4,4,5,1,5,3,3,4,4,4,4,1,56
"398",516,4,5,4,3,4,4,4,3,2,1,4,3,2,1,1,4,5,2,1,2,2,1,1,1,4,0,30,5,3,1,3,3,3,2,3,3,4,1,3,3,3,3,3,4,5,5,3,4,2,3,3,1,47
"399",1230,3,3,4,6,4,3,1,3,3,3,2,3,2,4,2,3,3,2,1,4,1,4,1,2,2,0,0,3,1,4,3,1,3,1,2,4,2,2,4,3,2,2,5,4,4,4,5,1,4,4,1,1,72
"400",738,4,3,4,4,4,4,4,3,1,2,1,2,3,2,1,2,5,1,2,2,1,1,1,2,3,0,0,2,2,4,2,5,5,3,1,4,4,2,5,2,5,5,4,3,4,3,5,5,4,4,3,2,42
"401",986,2,3,4,4,1,3,3,2,2,1,3,4,1,5,3,3,5,1,2,3,2,2,4,1,2,2,20,1,2,2,5,3,2,3,2,2,4,2,3,3,3,3,5,4,3,5,3,4,4,4,5,2,53
"402",226,2,3,4,3,3,5,1,4,4,2,4,4,3,1,3,2,4,1,5,1,3,2,2,1,2,1,10,5,2,3,4,2,1,2,2,4,4,3,2,3,3,4,5,4,1,5,3,2,5,4,4,1,67
"403",1562,1,3,3,3,2,4,3,4,3,5,2,2,3,1,4,3,3,2,4,2,2,1,1,2,2,0,45,2,6,5,4,2,4,2,2,3,4,3,2,6,4,6,3,4,2,4,4,4,2,2,4,1,45
"404",385,3,4,2,5,3,4,1,6,1,2,1,4,1,5,1,1,6,1,2,2,2,2,2,1,5,0,0,5,1,4,4,2,4,4,4,2,3,2,4,4,4,3,4,4,4,6,4,4,3,3,4,1,53
"405",1513,4,4,1,1,2,4,3,2,5,4,3,4,4,5,1,5,3,5,3,1,3,2,3,2,3,1,0,3,6,2,4,2,5,2,2,2,3,3,3,2,3,5,4,6,5,3,4,5,3,3,3,1,39
"406",254,3,4,4,3,4,4,1,5,6,3,3,4,5,1,1,2,3,3,1,2,1,2,2,1,3,0,0,5,3,5,6,1,3,5,1,2,4,4,2,2,5,4,5,4,2,4,3,3,4,3,3,2,43
"407",747,4,3,4,5,3,4,3,5,1,2,3,3,4,5,6,3,5,3,1,3,2,3,1,2,2,0,5,3,5,2,3,2,4,1,3,3,5,3,2,2,4,2,4,5,5,1,3,4,4,4,3,1,46
"408",375,3,6,1,2,2,2,1,3,3,1,1,4,1,2,3,2,1,2,5,4,3,1,4,1,3,0,0,4,3,4,1,3,2,4,2,2,3,3,2,3,2,5,3,4,4,4,3,1,5,2,3,2,55
"409",738,4,4,3,3,3,2,1,3,2,3,3,6,6,1,1,5,5,1,5,3,2,3,4,1,1,0,0,1,4,2,2,3,3,4,4,2,3,2,2,3,3,2,4,3,4,4,3,4,4,3,3,1,33
"410",1607,4,3,6,3,6,4,1,5,3,3,4,4,1,2,1,4,6,2,1,1,1,2,2,2,4,0,10,5,2,3,3,3,2,3,1,4,2,3,3,3,3,4,3,4,4,3,3,4,5,3,3,1,52
"411",971,4,3,3,3,1,4,4,3,4,1,3,4,3,2,1,4,1,3,1,1,4,1,1,1,1,0,15,3,2,3,4,4,4,3,2,4,2,2,3,3,4,4,4,5,4,5,3,2,3,4,3,1,100
"412",333,3,2,5,4,4,4,2,1,3,2,4,4,2,3,2,5,2,2,1,1,1,1,1,2,2,0,20,3,4,2,5,4,4,3,3,4,3,2,3,1,2,4,4,4,2,5,4,2,3,3,3,1,40
"413",1398,5,5,4,3,1,6,2,2,3,2,1,2,2,4,3,3,4,4,6,4,3,3,2,3,3,0,0,6,6,4,2,5,4,2,3,1,4,4,3,2,3,6,2,2,3,4,2,4,5,3,4,1,42
"414",1242,2,6,1,5,4,5,1,3,1,3,1,3,3,2,1,2,5,2,5,2,1,3,2,2,3,0,5,4,5,1,4,1,4,3,2,4,3,3,4,4,1,4,4,4,5,3,4,5,4,4,3,1,40
"415",1540,3,3,5,4,3,4,1,1,1,2,1,2,3,3,1,3,4,1,3,3,1,2,3,4,3,0,0,4,4,5,4,3,4,3,2,3,3,5,5,5,3,3,4,3,6,3,4,3,3,3,4,1,36
"416",842,5,2,3,1,2,3,1,5,3,4,3,1,5,4,2,1,5,3,2,2,3,1,2,2,2,0,5,3,6,4,1,4,5,2,4,3,5,3,4,3,4,3,1,4,5,4,3,3,5,3,3,1,50
"417",1237,2,2,3,3,4,4,3,4,4,5,5,4,5,3,1,1,5,5,3,1,1,1,1,1,2,0,30,3,4,6,2,2,5,2,2,3,4,2,4,5,4,1,3,2,4,2,1,5,3,4,4,1,35
"418",1089,1,2,5,2,3,2,4,5,2,4,3,1,3,4,1,7,1,3,2,1,1,1,1,4,1,0,1,4,4,4,1,4,1,3,1,1,3,4,3,2,3,6,2,6,4,4,3,4,3,4,4,2,50
"419",383,3,3,4,4,3,4,2,2,4,2,3,5,1,2,1,4,6,3,2,2,3,2,2,1,2,0,30,4,4,2,2,4,1,2,3,2,2,4,4,2,4,2,4,4,3,3,5,4,4,3,3,1,46
"420",1577,4,6,4,1,1,4,1,5,2,4,1,3,3,1,1,2,6,6,1,3,2,2,2,4,2,1,20,1,3,6,6,3,3,3,3,3,5,2,5,3,4,5,4,3,3,3,4,5,5,3,4,2,60
"421",204,4,3,2,3,3,4,1,3,3,3,3,6,4,5,1,2,4,1,7,1,1,1,2,2,2,1,5,6,3,4,2,6,4,4,2,2,3,3,2,1,4,5,3,3,4,4,3,1,3,2,3,1,37
"422",701,3,1,4,1,2,5,3,3,4,4,3,4,1,3,1,6,6,1,2,1,3,1,4,1,3,0,15,3,3,5,2,5,2,1,4,3,3,2,5,5,3,4,4,2,3,3,5,3,3,4,3,1,49
"423",1651,2,2,3,3,1,4,1,1,3,2,4,2,4,5,1,2,2,1,3,2,1,1,2,2,4,1,15,1,2,4,5,2,4,2,2,2,2,2,4,3,5,4,6,4,4,4,3,3,3,4,4,1,58
"424",761,2,5,2,2,3,4,5,4,3,4,2,2,2,2,4,5,5,1,5,1,1,3,1,1,3,1,15,5,3,3,2,2,4,4,1,4,3,5,2,3,3,3,3,5,3,3,4,4,4,3,3,2,49
"425",959,4,4,2,5,4,4,4,4,1,4,1,3,2,1,1,2,3,2,5,2,4,1,2,1,3,1,0,4,4,4,4,2,4,3,3,3,4,2,3,5,1,6,6,4,5,3,3,3,5,4,4,1,37
"426",1782,4,3,5,3,1,4,3,1,4,4,2,4,3,3,1,2,4,2,2,1,3,2,4,2,1,1,0,2,5,5,5,4,4,2,3,1,2,2,3,4,3,5,5,6,3,1,2,2,3,4,5,1,65
"427",1284,3,3,3,6,3,2,1,2,2,1,3,4,6,4,1,2,6,2,2,1,2,1,2,3,2,0,0,2,4,4,4,3,3,3,1,2,4,4,2,3,3,3,3,2,3,6,4,3,2,3,5,2,46
"428",344,3,4,1,2,4,2,4,2,5,5,1,4,3,2,2,2,3,2,1,3,4,1,2,2,2,0,10,6,3,1,3,4,1,3,3,3,4,2,2,2,3,3,5,3,4,2,2,3,4,4,6,1,42
"429",884,4,3,5,1,2,5,2,1,3,1,4,2,3,1,1,3,3,2,4,1,2,2,4,2,2,0,0,2,5,4,5,1,4,3,3,2,2,1,5,3,4,4,5,4,3,4,3,3,4,3,4,1,43
"430",1426,1,5,4,2,1,4,1,2,3,3,3,4,5,5,6,3,5,2,2,2,2,1,1,3,1,0,15,4,1,4,2,2,4,2,3,2,4,2,2,2,4,5,5,4,3,5,4,4,4,4,3,2,54
"431",1492,5,4,3,4,3,4,3,4,3,4,3,4,2,1,1,1,5,1,5,1,2,1,4,4,3,1,0,3,4,6,6,4,2,1,1,2,5,4,4,2,4,3,6,3,5,3,4,3,6,4,2,1,28
"432",1353,4,3,4,6,1,4,3,4,1,1,1,4,3,2,6,5,5,5,6,2,4,1,2,1,1,3,30,4,4,4,4,4,2,4,4,3,3,2,3,4,5,3,5,4,2,4,3,3,4,4,4,2,44
"433",1131,4,3,5,2,2,4,4,3,4,5,2,4,2,3,1,2,3,2,2,4,1,1,2,1,2,0,10,1,7,2,3,3,4,3,2,2,2,2,5,4,5,4,5,4,4,4,1,4,4,4,2,1,54
"434",193,4,4,2,1,1,3,1,4,1,1,3,4,2,3,1,3,2,2,2,4,2,2,1,2,3,1,30,3,2,5,1,4,7,5,2,1,5,3,3,3,4,4,3,4,3,4,4,3,4,3,4,1,48
"435",709,5,3,6,1,3,4,3,4,1,1,3,4,4,2,1,2,3,1,4,4,3,2,4,2,1,0,0,6,2,2,1,4,4,3,2,2,2,3,2,2,3,5,3,3,5,5,3,3,4,3,4,1,56
"436",1359,5,4,4,3,5,4,2,2,3,1,1,4,3,4,1,1,5,3,3,1,1,2,3,1,1,0,15,6,3,2,3,4,2,3,2,1,4,3,4,4,3,4,3,5,3,6,3,5,4,4,3,1,49
"437",1237,3,3,5,4,1,4,2,1,4,4,4,2,5,1,2,5,6,1,4,2,4,2,2,1,3,0,0,5,4,5,4,5,4,2,2,1,4,2,2,3,1,1,4,3,3,4,4,4,4,3,3,2,56
"438",1009,6,1,2,3,4,4,3,1,2,3,1,1,3,1,1,1,2,1,2,1,3,1,3,1,2,0,0,2,4,6,5,5,5,3,2,3,2,4,2,3,3,5,4,3,4,3,5,3,3,3,5,1,45
"439",1138,4,4,3,2,4,4,3,1,2,1,1,3,2,2,1,7,4,4,3,2,3,2,4,4,2,0,20,4,3,3,3,4,3,4,4,2,2,3,3,2,2,4,3,4,2,5,4,4,5,3,5,1,40
"440",268,5,1,1,3,3,3,3,1,2,3,2,1,4,3,3,2,6,3,3,1,1,2,2,2,1,0,10,4,6,2,2,5,1,2,5,2,3,4,2,3,3,4,4,3,5,3,6,3,3,3,3,1,32
"441",950,6,4,5,4,2,5,2,3,1,4,5,4,1,3,5,1,3,1,4,3,2,1,2,2,2,5,30,4,3,3,4,2,3,1,1,1,4,2,3,2,4,3,2,5,5,4,5,3,5,4,3,2,70
"442",1402,2,3,2,4,3,4,3,2,2,2,4,4,2,1,5,1,4,3,1,1,2,2,1,3,1,1,40,2,4,1,2,6,6,3,4,1,4,3,3,3,3,6,1,4,3,4,3,3,5,6,3,1,36
"443",390,4,4,2,4,4,6,3,3,1,1,3,3,3,1,5,2,1,3,2,3,3,2,3,3,1,0,0,3,4,5,6,3,2,2,3,4,4,3,4,3,2,4,2,2,5,2,3,4,3,2,4,1,54
"444",683,1,3,4,1,5,2,4,2,2,1,2,4,3,4,1,3,1,3,2,3,2,2,1,3,4,0,0,5,5,4,2,3,6,3,2,1,3,1,2,4,4,1,4,2,4,4,4,3,3,4,4,1,26
"445",947,5,2,4,3,2,3,2,2,2,4,2,2,3,3,1,2,1,2,3,2,4,1,2,1,3,0,0,5,3,6,3,2,4,4,1,2,4,2,4,2,3,4,3,3,4,3,3,3,4,4,2,1,57
"446",1108,1,3,3,5,5,2,3,1,3,3,1,2,5,3,1,6,3,3,1,2,2,2,2,2,3,0,20,2,6,1,1,4,1,3,2,4,4,2,3,3,3,4,3,3,5,4,5,2,4,3,3,2,25
"447",1743,5,4,1,2,4,4,1,4,4,4,1,2,2,3,2,3,2,2,1,3,1,3,1,4,2,0,0,1,3,4,2,5,3,3,5,5,3,4,4,4,3,4,4,2,4,5,4,3,4,3,4,2,37
"448",1586,2,2,4,4,1,3,1,3,4,2,3,1,3,3,4,5,4,2,2,3,2,2,2,2,2,0,0,3,4,4,5,1,4,5,3,1,5,3,2,4,6,2,4,4,4,3,3,4,3,3,3,1,26
"449",654,4,3,5,3,4,3,1,5,5,1,4,4,4,3,1,4,3,2,5,2,2,1,1,1,2,0,5,3,2,2,3,4,5,3,1,4,3,3,4,2,4,5,5,3,5,4,4,3,2,4,4,2,41
"450",782,3,5,2,3,3,4,3,4,2,3,5,5,1,2,4,3,3,2,2,2,1,2,2,1,3,0,0,4,3,4,2,5,2,3,2,4,3,3,4,3,4,4,4,4,1,4,5,3,6,5,2,2,56
"451",608,4,4,4,6,4,4,4,3,2,2,3,4,3,7,1,5,1,4,3,1,3,2,3,2,3,0,30,3,3,2,2,3,2,3,2,2,2,2,5,4,3,5,4,3,4,5,6,3,5,3,6,1,64
"452",279,4,3,2,2,3,4,3,3,1,3,3,1,1,1,1,5,4,1,4,7,3,1,2,1,1,1,40,4,4,5,2,3,2,3,1,2,2,3,2,5,4,4,4,3,3,1,3,3,4,3,2,1,75
"453",1655,3,4,5,4,3,4,3,1,3,5,3,4,3,4,1,2,2,1,3,2,2,1,1,4,2,5,0,1,4,4,4,4,4,3,3,1,5,3,4,4,5,4,3,5,4,3,3,3,4,4,3,1,47
"454",1474,2,3,3,3,3,4,4,3,1,2,3,4,1,1,1,1,4,1,1,1,1,1,1,2,3,0,0,4,3,2,4,4,2,2,2,1,3,1,4,6,4,5,3,3,4,4,3,5,4,4,5,2,59
"455",785,3,4,2,1,3,4,3,1,1,4,4,2,2,2,1,5,5,2,3,1,2,2,1,4,1,1,20,5,3,3,4,2,1,2,2,1,2,5,3,4,3,5,4,6,1,4,4,3,4,3,4,1,30
"456",1603,4,3,1,3,4,3,2,1,1,3,2,1,1,2,1,4,7,2,3,5,4,1,2,1,4,1,1,4,5,1,5,4,1,5,1,1,4,5,2,3,5,4,3,4,4,4,4,5,3,4,4,1,76
"457",1633,5,3,4,4,4,6,2,2,4,2,2,4,4,2,5,1,3,1,1,3,1,1,4,2,1,0,10,1,5,2,6,5,3,3,2,3,5,4,2,3,3,2,3,4,4,3,4,2,3,3,3,2,32
"458",1550,3,1,3,3,3,4,3,5,3,4,2,4,1,1,2,2,1,2,1,1,2,2,1,3,3,0,20,2,4,2,5,5,3,3,1,2,3,4,2,4,4,4,5,6,5,4,4,3,3,2,3,1,43
"459",1259,4,1,3,1,2,4,2,4,3,3,3,3,4,1,2,5,6,3,4,2,1,2,2,1,1,0,15,4,4,4,5,4,3,3,2,3,3,4,2,4,3,4,6,3,4,3,3,1,4,2,3,1,60
"460",1008,1,2,4,3,3,4,5,1,4,1,5,4,4,3,2,2,5,1,1,1,3,2,1,1,1,0,30,3,3,2,2,1,6,4,2,3,2,3,4,4,5,3,5,4,4,2,4,3,2,3,3,1,36
"461",1119,4,3,3,1,3,1,5,2,5,1,1,4,1,2,1,4,1,5,1,2,2,5,4,1,2,1,10,3,4,3,3,2,2,2,2,2,4,4,3,3,3,5,5,3,5,3,4,3,3,4,3,2,22
"462",387,4,2,5,1,3,2,1,5,4,5,1,4,4,1,4,4,5,3,6,2,1,2,4,1,3,0,0,3,5,2,5,5,2,1,2,2,4,2,4,5,3,3,1,5,3,4,3,2,5,3,5,1,40
"463",1740,1,3,3,1,6,4,3,3,3,3,6,4,4,2,1,3,1,2,1,2,1,1,4,4,2,0,15,2,5,3,5,2,1,3,3,1,3,4,1,5,4,4,5,2,3,1,5,6,4,4,4,1,58
"464",708,3,4,4,3,3,5,1,4,2,4,1,4,1,1,3,6,2,1,1,2,2,4,1,1,3,1,0,4,4,5,4,6,5,2,4,2,1,3,2,4,4,5,4,5,2,4,3,3,3,3,3,1,42
"465",1584,1,3,2,3,5,4,2,2,2,3,1,3,3,1,2,1,3,3,2,2,2,1,1,1,2,0,0,6,4,6,6,2,3,2,2,2,4,4,2,3,5,4,3,3,4,5,3,2,4,4,5,1,68
"466",1461,3,4,5,5,5,4,2,3,4,1,4,4,4,2,1,2,2,2,3,1,1,1,2,1,1,0,15,3,5,3,4,5,4,2,3,1,4,4,4,6,2,3,5,5,6,2,3,5,4,4,3,1,88
"467",892,4,5,5,3,4,3,3,4,1,1,3,4,2,6,3,2,4,1,3,1,2,2,2,2,2,0,15,2,1,2,2,2,3,4,2,4,3,2,5,4,3,4,4,4,4,3,3,3,4,3,3,2,50
"468",627,4,4,1,3,3,2,3,4,2,1,3,3,1,3,3,1,4,2,1,1,2,2,2,1,2,0,0,4,4,1,2,5,2,2,2,2,3,2,3,4,3,5,3,3,4,3,5,3,5,3,6,2,41
"469",541,2,3,4,4,3,5,3,3,3,1,4,3,1,5,2,5,4,2,2,4,1,1,2,3,2,0,30,2,6,5,3,2,4,4,2,5,3,2,2,2,3,3,6,4,3,5,4,4,4,3,4,1,71
"470",778,4,1,5,5,3,4,2,3,2,3,1,2,2,2,1,3,6,1,1,4,3,1,3,1,2,0,30,3,5,4,5,5,2,1,1,2,2,2,3,3,4,4,5,4,4,4,4,3,4,3,4,2,43
"471",355,6,2,4,2,1,1,3,3,1,2,2,3,3,3,1,4,6,1,1,2,2,2,2,2,2,0,15,2,3,2,4,5,5,2,2,1,2,3,4,2,3,4,4,2,5,3,4,3,4,3,4,1,42
"472",327,2,2,3,5,3,4,2,2,4,3,2,2,2,2,1,5,4,1,2,2,2,3,2,4,1,0,20,2,4,3,5,1,4,2,4,2,3,3,3,5,4,2,3,3,5,4,5,3,4,5,4,1,54
"473",991,4,4,2,4,3,3,4,1,2,1,1,1,3,1,2,1,5,2,2,1,1,3,1,1,1,0,0,2,5,4,5,5,4,4,2,3,4,4,3,6,3,4,4,3,4,5,4,4,3,4,3,1,50
"474",1468,4,3,6,3,4,4,1,4,4,1,4,3,3,5,1,1,6,1,5,2,1,1,2,4,2,1,5,3,4,4,2,4,4,3,3,4,5,2,2,3,2,5,2,4,4,4,4,3,3,5,4,1,55
"475",945,4,5,2,3,5,3,1,1,3,2,3,4,2,2,1,3,4,2,5,1,2,2,3,2,1,0,0,4,5,3,5,5,5,2,3,1,4,3,2,4,3,4,3,5,3,4,4,6,4,3,3,1,59
"476",701,1,3,2,3,3,2,3,4,3,5,3,3,3,5,2,4,4,3,4,2,2,2,1,3,2,0,0,2,5,3,5,3,1,1,2,3,2,5,3,5,4,5,4,3,3,3,5,4,2,3,4,2,39
"477",786,4,4,4,1,1,6,5,3,4,5,3,5,3,3,1,2,5,3,3,2,2,4,3,1,1,0,0,4,1,4,2,5,2,2,2,2,5,4,1,2,5,4,4,4,5,5,4,3,4,4,6,1,45
"478",1748,4,2,3,4,6,2,4,2,1,2,3,2,1,2,1,5,2,2,1,2,3,1,2,2,2,0,0,5,5,1,4,2,4,2,3,3,3,3,3,3,4,4,3,1,4,3,4,4,3,2,3,1,29
"479",1580,2,3,4,4,3,2,2,3,5,3,2,3,3,1,1,5,2,2,4,2,1,2,2,2,2,1,5,6,4,4,7,5,5,2,4,4,2,1,4,4,3,3,3,3,4,4,3,3,3,4,5,2,49
"480",756,4,4,6,2,3,3,1,1,1,1,4,3,1,1,1,1,4,5,5,2,2,1,3,1,1,1,30,1,6,4,2,5,3,3,4,4,3,2,3,4,3,2,4,4,4,4,4,4,4,2,3,2,75
"481",1321,3,1,4,1,4,4,1,2,1,2,3,1,3,5,2,1,6,1,1,2,2,2,3,3,3,0,15,2,3,3,2,2,4,2,3,2,4,2,2,3,5,4,4,3,4,6,4,3,4,4,3,1,35
"482",636,2,2,5,1,3,3,2,2,5,5,1,5,5,1,1,2,5,1,2,4,4,2,1,2,1,0,30,5,4,5,5,2,6,3,5,2,4,4,4,2,3,3,5,4,5,3,5,3,3,3,3,1,46
"483",952,3,4,1,1,2,4,1,2,4,1,5,5,2,2,1,2,1,1,3,4,1,3,1,2,1,0,0,4,7,3,5,3,3,3,2,2,3,3,2,4,4,2,3,4,3,2,3,4,4,4,4,1,45
"484",1755,2,1,3,4,3,4,3,3,3,3,2,4,3,3,1,1,3,2,1,3,1,5,3,2,3,1,3,1,5,1,7,1,4,4,2,1,2,1,2,4,2,4,4,4,4,3,5,5,3,3,2,1,33
"485",849,4,5,2,3,3,3,4,3,2,2,3,4,3,2,2,2,1,6,1,1,3,3,3,2,2,0,30,4,4,6,5,3,5,5,2,1,3,3,4,3,4,4,3,4,4,4,4,3,4,4,4,1,71
"486",848,2,4,4,4,2,4,4,3,3,5,2,4,1,5,1,1,3,3,5,1,4,1,3,1,1,0,0,3,5,1,4,4,4,3,4,1,4,3,2,6,2,6,3,5,4,4,4,3,4,4,4,2,31
"487",675,3,3,3,2,4,1,1,4,3,3,4,5,3,6,1,1,6,2,4,1,2,4,3,2,3,0,5,4,3,5,1,2,4,4,3,3,3,2,4,4,5,5,5,3,2,4,4,3,2,2,3,1,53
"488",580,4,5,5,2,4,4,3,1,5,1,1,3,2,2,1,3,4,4,4,1,3,2,3,1,1,1,30,4,3,3,2,1,3,2,2,1,3,4,4,3,5,5,2,5,4,5,3,3,3,3,2,2,59
