StartDate;EndDate;Status;Progress;Duration;Finished;RecordedDate;ResponseId;ExternalReference;DistributionChannel;UserLanguage;Prolific.ID;English.fluent;Residence;Nationality;Timing1_First Click;Timing1_Last Click;Timing1_Page Submit;Timing1_Click Count;inequality.between_1;inequality.between_2;inequality.between_3;inequality.between_4;inequality.between_5;inequality.between_6;Position.Own.Country;Timing2_First Click;Timing2_Last Click;Timing2_Page Submit;Timing2_Click Count;Between.Inequality.Wide;Between.Redistribution;Between.Migration;Between.Fairness;Moralization;Moral.Outrage;Timing3_First Click;Timing3_Last Click;Timing3_Page Submit;Timing3_Click Count;CCIAS_01;CCIAS_02;CCIAS_03;CCIAS_04;CCIAS_05;CCIAS_06;CCIAS_07;Attention.check1;CCIAS_08;CCIAS_09;CCIAS_10;CCIAS_11;CCIAS_12;CCIAS_13;CCIAS_14;CCIAS_15;CCIAS_16;CCIAS_17;CCIAS_18;CCIAS_19;Timing4_First Click;Timing4_Last Click;Timing4_Page Submit;Timing4_Click Count;Social.mobility_1;Social.mobility_2;Social.mobility_3;Zero.sum_1;Zero.sum_2;Zero.sum_3;General.Trust.Inst;Trust.Inst.UN;Trust.Inst.WHO;Trust.Inst.IMF;Trust.Inst.WB;Horizontal.Trust;IOS.Country_1;IOS.Country_2;IOS.Country_3;IOS.Country_4;IOS.Country_5;IOS.Country_6;IOS.Country_7;IOS.World_1;IOS.World_2;IOS.World_3;IOS.World_4;IOS.World_5;IOS.World_6;IOS.World_7;Timing5_First Click;Timing5_Last Click;Timing5_Page Submit;Timing5_Click Count;Meritocracy_1;Meritocracy_2;Meritocracy_3;Meritocracy_4;Meritocracy_5;Meritocracy_6;Attention.check2;Attention.check3;Social.Dominance_1;Social.Dominance_2;Social.Dominance_3;Social.Dominance_4;Timing6_First Click;Timing6_Last Click;Timing6_Page Submit;Timing6_Click Count;ESJ_1;ESJ_2;ESJ_3;ESJ_4;ESJ_5;ESJ_6;ESJ_7;ESJ_8;ESJ_9;ESJ_10;ESJ_11;ESJ_12;Attantion.check4;Timing7_First Click;Timing7_Last Click;Timing7_Page Submit;Timing7_Click Count;Subjective.SES_1;Subjective.SES_2;Subjective.SES_3;Subjective.SES_4;Subjective.SES_5;Subjective.SES_6;Subjective.SES_7;Subjective.SES_8;Subjective.SES_9;Subjective.SES_10;Timing8_First Click;Timing8_Last Click;Timing8_Page Submit;Timing8_Click Count;Gender;Gender_3_TEXT;Age;Ethnicity;Education;Work.Status_1;Work.Status_2;Work.Status_3;Work.Status_4;Work.Status_5;Work.Status_6;Work.Status_7;Work.Status_8;Work.Status_9;Pol.Orientation;Timing9_First Click;Timing9_Last Click;Timing9_Page Submit;Timing9_Click Count;comments;PROLIFIC_PID;DeviceIdentifier;country;IOS.Country_1_orig;IOS.Country_2_orig;IOS.Country_3_orig;IOS.Country_4_orig;IOS.Country_5_orig;IOS.Country_6_orig;IOS.Country_7_orig;IOS.World_1_orig;IOS.World_2_orig;IOS.World_3_orig;IOS.World_4_orig;IOS.World_5_orig;IOS.World_6_orig;IOS.World_7_orig;identif.country;identif.country_fac;Subjective.SES_1_orig;Subjective.SES_2_orig;Subjective.SES_3_orig;Subjective.SES_4_orig;Subjective.SES_5_orig;Subjective.SES_6_orig;Subjective.SES_7_orig;Subjective.SES_8_orig;Subjective.SES_9_orig;Subjective.SES_10_orig;identif.world;identif.world_fac;subjective.ses;subjective.ses_fac;Gender_fac;Work.Status_1_orig;Work.Status_2_orig;Work.Status_3_orig;Work.Status_4_orig;Work.Status_5_orig;Work.Status_6_orig;Work.Status_7_orig;Work.Status_8_orig;Work.Status_9_orig;working.status;working.status_fac;Social.mobility_2_r;Social.mobility_3_r;zero.sum;social.mobility;meritocracy;Social.Dominance_1_r;Social.Dominance_3_r;social.dominance;ESJ_2_r;ESJ_5_r;ESJ_8_r;ESJ_9_r;ESJ_10_r;ESJ_11_r;eco.system.just;inequality.between_1_orig;inequality.between_2_orig;inequality.between_3_orig;inequality.between_4_orig;inequality.between_5_orig;inequality.between_6_orig;inequality.between;inequality.between_fac;Position.Own.Country_fac;ccias.rich;ccias.poor;ccias.fatal;trust.institution
2022-04-26 02:30:56 UTC;2022-04-26 02:39:28 UTC;0;100;512;1;2022-04-26 02:39:29 UTC;R_3FQgWHOLDONh9uP;;anonymous;EN;5bfece626e6cd80001beb6c0;1;1;1;1,501;12,313;13,794;5;0;0;0;0;5;0;5;1,266;63,607;69,701;20;5;4;4;1;4;4;5,419;33,441;35,323;20;5;5;4;5;3;4;3;2;5;4;1;3;1;2;1;3;1;1;1;1;1,696;78,368;79,174;45;1;4;4;4;4;4;4;4;4;;2;3;0;0;0;0;5;0;0;0;0;0;4;0;0;0;6,501;103,532;104,315;73;3;4;3;3;2;3;1;1;5;1;4;2;5,301;57,966;59,002;29;2;4;2;1;4;3;1;2;3;5;2;3;1;5,401;78,454;79,494;31;0;0;0;4;0;0;0;0;0;0;1,211;3,801;5,617;5;2;;45;white;21;0;0;0;0;0;0;0;8;0;4;1,101;42,756;43,438;23;;5bfece626e6cd80001beb6c0;;uk;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;5;5;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;4;4;4;4;female;;;;;;;;1;;8;Housekeeping;2;2;4;1,666666667;3;1;2;1,5;2;2;4;3;1;4;2,1;Off;Off;Off;Off;On;Off;5;5;richest20%;4,222222222;1,833333333;1;3,25
2022-04-26 02:32:47 UTC;2022-04-26 02:39:32 UTC;0;100;405;1;2022-04-26 02:39:33 UTC;R_2Eb0w0CAivDzyTD;;anonymous;EN;62029bf5ef1cb18a1337c914;1;1;1;1,507;3,159;3,872;3;0;0;0;0;5;0;4;3,384;57,609;58,124;14;5;2;3;2;4;4;4,885;30,905;31,794;18;5;5;5;5;4;2;5;2;5;5;1;1;2;2;4;1;2;1;3;1;3,105;58,705;60,252;36;3;2;2;4;5;5;5;2;4;;2;3;0;0;3;0;0;0;0;0;0;0;4;0;0;0;3,8;75,179;76,386;36;4;4;4;2;2;5;1;1;5;1;5;1;7,448;47,033;47,963;21;4;4;4;4;5;3;2;4;1;4;3;3;1;3,421;59,4;60,192;26;0;0;0;0;0;0;7;0;0;0;10,26;16,724;17,464;4;1;;36;white;18;1;0;0;0;0;0;0;0;0;8;1,989;32,944;33,621;11;;62029bf5ef1cb18a1337c914;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;3;3;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;4;4;7;7;male;1;;;;;;;;;1;Employed.fulltime;4;4;4,666666667;3,666666667;3,5;1;1;1;2;1;2;5;2;3;2,7;Off;Off;Off;Off;On;Off;5;5;second.richest20%;4,555555556;1,833333333;2;3,25
2022-04-26 02:32:09 UTC;2022-04-26 02:39:56 UTC;0;100;466;1;2022-04-26 02:39:56 UTC;R_vVIjbjcWTLgVmJH;;anonymous;EN;5d7e5acba9f189001b5f3590;1;1;1;2,468;4,945;5,637;3;0;0;0;0;5;0;2;21,01;92,743;95,813;19;5;5;2;2;4;3;5,56;36,278;36,871;19;4;5;3;5;4;3;2;2;2;4;5;1;1;2;2;5;1;1;3;1;2,322;78,448;79,061;47;1;5;5;3;3;3;4;4;5;;4;3;0;0;0;0;0;0;7;1;0;0;0;0;0;0;4,471;78,115;79,595;50;4;4;5;3;2;5;1;1;5;3;3;1;3,694;53,951;54,765;30;5;3;5;3;3;5;3;1;3;5;2;4;1;5,539;61,477;62,913;28;0;0;0;4;0;0;0;0;0;0;1,236;2,686;3,427;3;2;;46;white;11;0;0;0;0;0;0;0;8;0;6;1,058;24,672;25,291;20;;5d7e5acba9f189001b5f3590;;uk;Off;Off;Off;Off;Off;Off;On;On;Off;Off;Off;Off;Off;Off;7;7;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;1;1;4;4;female;;;;;;;;1;;8;Housekeeping;1;1;3;1;3,833333333;1;3;2;3;3;5;3;1;4;3,7;Off;Off;Off;Off;On;Off;5;5;second.poorest20%;3,555555556;2,666666667;1,666666667;3,25
2022-04-26 02:33:31 UTC;2022-04-26 02:40:08 UTC;0;100;396;1;2022-04-26 02:40:09 UTC;R_3IQoXoF0qxi8mzF;;anonymous;EN;56b88bf7e1d0a2000b145037;1;1;1;2,233;3,866;5,151;3;0;0;0;0;5;0;4;29,765;37,095;37,902;2;5;4;5;1;5;4;4,836;28,275;29,222;6;5;5;5;5;5;5;5;2;5;5;1;1;1;1;1;1;3;1;3;4;9,869;54,536;55,832;21;2;2;2;4;4;4;5;3;3;3;;2;0;2;0;0;0;0;0;0;0;0;4;0;0;0;3,264;67,478;69,939;21;4;4;4;2;2;3;1;1;5;1;5;1;5,582;34,631;36,424;12;1;5;2;2;5;3;1;5;1;5;2;1;1;4,872;56,282;57,301;14;0;0;0;0;5;0;0;0;0;0;10,933;10,933;16,283;1;2;;41;white;12;0;2;0;0;0;0;0;0;0;4;1,142;23,157;25,446;6;;56b88bf7e1d0a2000b145037;;uk;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;2;2;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;4;4;5;5;female;;1;;;;;;;;2;Employed.parttime;4;4;4;3,333333333;3,166666667;1;1;1;1;1;1;5;1;4;1,4;Off;Off;Off;Off;On;Off;5;5;second.richest20%;5;1;3,333333333;3,25
2022-04-26 02:32:27 UTC;2022-04-26 02:40:52 UTC;0;100;504;1;2022-04-26 02:40:53 UTC;R_1NgLVszGtsz64wv;;anonymous;EN;5eff7a731d128004fbda59de;1;1;1;1,983;5,741;7,78;3;0;0;0;4;0;0;3;27,402;58,579;71,456;2;5;5;5;1;5;5;6,314;29,51;30,77;6;5;5;5;5;5;5;5;2;5;5;3;1;1;4;4;5;3;1;3;2;6,59;120,942;122,12;21;5;2;5;5;5;5;5;5;5;2;2;3;0;0;0;0;0;0;7;0;0;3;0;0;0;0;7,615;70,185;72,417;14;5;4;4;3;3;4;1;1;5;1;5;1;4,461;54,868;56,901;12;5;5;5;4;5;3;1;3;1;5;3;2;1;5,188;66;71,641;13;0;0;0;0;5;0;0;0;0;0;2,904;2,904;4,376;1;2;;63;white;11;0;0;3;0;0;0;0;0;0;3;1,668;31,439;32,685;6;;5eff7a731d128004fbda59de;;uk;Off;Off;Off;Off;Off;Off;On;Off;Off;On;Off;Off;Off;Off;7;7;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;5;5;female;;;1;;;;;;;3;Employed.less15hweek;4;1;5;3,333333333;3,833333333;1;1;1;1;1;3;5;1;3;2,6;Off;Off;Off;On;Off;Off;4;4;middle20%;5;3;2,666666667;3,5
2022-04-26 02:28:20 UTC;2022-04-26 02:41:03 UTC;0;100;763;1;2022-04-26 02:41:04 UTC;R_3LXas0Gbb7RMlz4;;anonymous;EN;5d39f0c9d08e29001a5e42f2;1;1;1;2,874;10,795;12,333;5;0;0;0;0;5;0;3;39,777;71,951;73,624;5;4;3;3;3;4;3;7,048;51,399;53,563;8;4;4;5;3;4;4;4;2;5;5;2;2;2;3;3;3;3;2;3;2;17,308;133,903;135,419;26;2;3;3;4;4;4;3;3;4;2;2;2;0;0;3;0;0;0;0;0;2;0;0;0;0;0;13,737;144,863;146,304;21;2;2;2;1;2;3;1;1;5;3;3;1;9,565;89,888;91,884;15;3;4;3;2;4;2;1;3;4;4;4;3;1;18,307;115,131;116,993;15;0;0;3;0;0;0;0;0;0;0;5,031;26,862;29,742;8;2;;61;white;17;0;0;0;0;0;0;0;8;0;6;3,229;50,691;52,951;9;;5d39f0c9d08e29001a5e42f2;;uk;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;2;2;3;3;female;;;;;;;;1;;8;Housekeeping;3;3;4;2,666666667;2;1;3;2;2;2;3;2;2;2;2,3;Off;Off;Off;Off;On;Off;5;5;middle20%;4,222222222;2,5;2,666666667;2,75
2022-04-26 02:29:23 UTC;2022-04-26 02:41:38 UTC;0;100;735;1;2022-04-26 02:41:39 UTC;R_2f20Pg0XwydVSCJ;;anonymous;EN;60ec1608fa6d376838320ca1;1;1;1;1,81;6,24;7,113;5;0;0;0;0;5;0;4;2,427;105,166;107,711;14;4;2;4;2;3;3;7,933;50,72;51,681;8;4;5;4;2;3;2;3;2;2;5;4;2;3;4;3;4;2;1;3;3;11,192;114,801;115,68;33;4;3;3;3;4;4;4;4;5;3;3;3;0;0;0;4;0;0;0;0;2;0;0;0;0;0;7,386;137,458;138,639;28;5;4;4;3;3;4;1;1;4;4;4;2;8,257;74,781;75,569;20;4;4;4;3;3;3;3;3;4;3;4;4;1;5,029;99,069;101,832;20;0;0;0;0;5;0;0;0;0;0;29,778;47,197;49,514;12;2;;38;white;14;1;0;0;0;0;0;0;0;0;7;1,558;62,348;63,171;13;;60ec1608fa6d376838320ca1;;uk;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;4;4;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;2;2;5;5;female;1;;;;;;;;;1;Employed.fulltime;3;3;3,666666667;3,333333333;3,833333333;2;2;2,5;2;3;3;2;3;2;3,2;Off;Off;Off;Off;On;Off;5;5;second.richest20%;3,333333333;3,333333333;2,666666667;3,75
2022-04-26 02:34:46 UTC;2022-04-26 02:42:19 UTC;0;100;452;1;2022-04-26 02:42:20 UTC;R_3qm7oKD1cVNJMkE;;anonymous;EN;58aaff6ff6cc2100012b1130;1;1;1;1,851;4,054;4,988;3;0;0;0;4;0;0;3;35,873;84,377;85,846;2;4;2;4;2;4;4;4,886;33,533;34,733;6;5;5;5;5;5;5;5;2;4;5;4;3;4;3;4;3;2;2;3;2;36,677;95,004;95,953;23;5;3;2;2;2;5;4;1;1;1;1;1;0;0;0;4;0;0;0;0;2;0;0;0;0;0;2,891;61,602;63,548;15;5;5;4;3;4;5;1;1;5;2;3;2;6,185;37,034;39,585;12;4;4;3;4;4;4;2;4;2;4;5;2;1;4,834;58,217;62,154;13;0;0;0;0;5;0;0;0;0;0;5,927;9,811;11,289;3;2;;68;white;13;0;0;0;0;0;0;0;0;9;6;1,584;22,167;23,406;6;;58aaff6ff6cc2100012b1130;;uk;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;4;4;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;2;2;5;5;female;;;;;;;;;1;9;Retired;3;4;3;4;4,333333333;1;3;2;2;2;2;4;2;1;2,7;Off;Off;Off;On;Off;Off;4;4;middle20%;4,888888889;3,5;2,333333333;1
2022-04-26 02:34:55 UTC;2022-04-26 02:42:39 UTC;0;100;463;1;2022-04-26 02:42:39 UTC;R_1q3Oj7RCrWBVGMt;;anonymous;EN;5eea99515141b61b55dd35da;1;1;1;2,857;4,429;4,917;3;0;0;0;0;0;6;4;21,705;35,314;36,109;4;4;3;5;2;4;3;4,813;39,452;40,044;13;4;4;5;4;4;3;3;2;4;4;1;2;2;1;2;2;1;1;3;2;14,711;74,56;75,36;43;2;1;4;4;4;3;4;4;4;;2;2;0;0;0;0;0;6;0;0;0;3;0;0;0;0;4,211;84,208;85,513;25;2;4;4;3;2;5;1;1;5;2;3;3;4,876;88,976;89,868;24;4;4;5;2;3;4;2;2;3;3;3;3;1;7,829;56,234;57,064;24;0;0;0;0;0;0;7;0;0;0;8,893;10,414;11,69;3;2;;32;white;18;1;0;0;0;0;0;0;0;0;4;1,576;42,884;43,915;11;;5eea99515141b61b55dd35da;;uk;Off;Off;Off;Off;Off;On;Off;Off;Off;On;Off;Off;Off;Off;6;6;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;3;3;7;7;female;1;;;;;;;;;1;Employed.fulltime;5;2;3,666666667;3;3,333333333;1;3;2,25;2;3;4;3;3;3;3,2;Off;Off;Off;Off;Off;On;6;6;second.richest20%;3,888888889;1,666666667;2;3,25
2022-04-26 02:35:10 UTC;2022-04-26 02:42:40 UTC;0;100;449;1;2022-04-26 02:42:41 UTC;R_d4sGof6vhH6Bj6F;;anonymous;EN;59d4ff54e59146000112e5b1;1;1;1;2,097;4,315;5,744;3;0;0;0;4;0;0;4;58,109;78,776;82,418;2;5;4;2;1;4;4;4,272;34,206;35,462;8;4;3;4;4;4;4;3;2;4;3;4;1;1;2;3;2;2;1;1;3;8,722;62,176;63,256;22;2;1;3;2;2;3;5;3;3;1;1;2;0;0;0;4;0;0;0;0;0;3;0;0;0;0;3,048;68,761;70,87;16;4;3;4;1;1;4;1;1;4;1;5;1;5,176;42,446;43,755;16;2;5;1;3;5;1;1;4;3;5;4;1;1;3,282;47,97;49,116;13;0;0;0;0;0;0;7;0;0;0;7,223;7,223;8,685;1;2;;49;white;22;1;0;0;0;0;0;0;0;0;4;1,497;55,659;56,623;7;;59d4ff54e59146000112e5b1;;uk;Off;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;3;3;7;7;female;1;;;;;;;;;1;Employed.fulltime;5;3;2,333333333;3,333333333;2,833333333;2;1;1,25;1;1;2;3;1;2;1,4;Off;Off;Off;On;Off;Off;4;4;second.richest20%;3,666666667;2,166666667;2;2
2022-04-26 02:37:41 UTC;2022-04-26 02:43:00 UTC;0;100;319;1;2022-04-26 02:43:01 UTC;R_su2Lxu1eYdLqB5T;;anonymous;EN;55e356dac70c7a00052a57ec;1;1;1;1,329;4,893;6,087;4;0;0;0;0;0;6;5;7,674;21,553;23;5;4;4;2;2;4;3;4,867;22,863;24,059;8;5;4;4;5;5;4;4;2;5;5;2;1;2;2;1;2;1;1;1;1;5,563;56,026;57,079;28;2;4;4;4;5;5;5;3;3;3;3;2;0;2;0;0;0;0;0;0;0;0;4;0;0;0;4,652;60,541;61,287;26;3;3;2;3;2;2;1;1;4;2;4;1;5,69;34,089;35,345;16;4;4;4;2;4;1;2;2;1;4;2;1;1;7,612;53,057;53,874;22;0;0;0;0;0;6;0;0;0;0;4,707;6,5;8,355;2;1;;56;white;16;0;2;0;0;0;0;0;0;0;3;1,541;30,086;31,459;8;;55e356dac70c7a00052a57ec;;uk;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;2;2;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;6;6;male;;1;;;;;;;;2;Employed.parttime;2;2;4,666666667;2;2,5;2;2;1,75;2;2;4;5;2;4;2,4;Off;Off;Off;Off;Off;On;6;6;richest20%;4,555555556;1,666666667;1;3
2022-04-26 02:32:49 UTC;2022-04-26 02:43:43 UTC;0;100;653;1;2022-04-26 02:43:43 UTC;R_2qsF2dyigzuQRG9;;anonymous;EN;5eb53966bcc7ec02d9dab736;1;1;1;1,495;5,973;9,154;5;0;0;0;0;0;6;5;36,313;49,562;53,249;5;5;4;5;1;5;3;8,906;43,234;44,185;9;5;5;5;5;4;5;4;2;4;5;1;1;1;3;2;1;1;1;1;1;1,231;92,65;93,564;32;2;3;3;4;4;5;5;4;4;3;3;1;0;0;3;0;0;0;0;0;0;3;0;0;0;0;1,002;126,08;126,723;29;3;3;5;2;3;5;1;1;5;1;5;1;8,42;74,658;75,214;21;3;5;4;2;3;2;1;3;4;5;2;2;1;1,239;100,514;101,131;21;0;0;0;0;5;0;0;0;0;0;0,999;18,842;19,899;4;2;;39;asian;16;0;0;3;0;0;0;0;0;0;4;1,645;59,462;78,257;15;;5eb53966bcc7ec02d9dab736;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;5;5;female;;;1;;;;;;;3;Employed.less15hweek;3;3;4,333333333;2,666666667;3,5;1;1;1;1;3;3;2;1;4;2,2;Off;Off;Off;Off;Off;On;6;6;richest20%;4,666666667;1,5;1;3,5
2022-04-26 02:37:11 UTC;2022-04-26 02:43:53 UTC;0;100;401;1;2022-04-26 02:43:53 UTC;R_2EhnOivwv7Ye5zX;;anonymous;EN;606dae1f74e2533b3357da9d;1;1;1;1,49;2,747;3,353;3;0;0;0;0;0;6;5;1,273;26,172;29,607;9;5;2;5;2;5;3;5,342;34,656;36,047;15;5;5;5;5;5;5;5;2;5;4;1;1;1;1;3;1;2;1;1;3;3,568;55,961;57,515;37;2;1;2;4;4;4;5;3;4;;1;2;0;0;0;4;0;0;0;0;0;0;0;5;0;0;5,092;100,771;102,184;41;3;3;1;1;1;4;1;1;5;1;5;1;6,625;48,084;48,891;24;1;5;1;1;5;1;1;5;5;5;1;1;1;3,233;58,715;59,662;26;0;0;0;0;0;6;0;0;0;0;5,794;10,55;12,634;4;2;;23;white;19;1;0;0;4;0;0;0;0;0;4;1,341;37,655;39,366;12;;606dae1f74e2533b3357da9d;;uk;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;4;4;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;6;6;female;1;;;1;;;;;;5;Unemployed.lookforjob;5;4;4;3,666666667;2,166666667;1;1;1;1;1;1;1;1;5;1;Off;Off;Off;Off;Off;On;6;6;richest20%;4,888888889;1,333333333;2;3,25
2022-04-26 02:32:55 UTC;2022-04-26 02:44:06 UTC;0;100;671;1;2022-04-26 02:44:07 UTC;R_rqlZpI9fWYvneeJ;;anonymous;EN;61177c59da993c04fd0eef7a;1;1;1;1,894;5,428;6,622;3;0;0;0;4;0;0;4;15,099;35,37;37,446;2;3;1;3;3;3;1;10,746;43,97;45,371;6;4;4;4;4;5;5;4;2;5;4;4;1;3;5;5;4;2;1;3;1;5,59;82,029;83,191;20;3;1;2;3;3;4;4;2;5;;3;1;0;0;0;0;0;0;7;0;0;3;0;0;0;0;10,285;266,854;268,862;15;4;4;4;2;3;3;1;1;4;3;3;2;4,048;49,519;50,652;12;2;3;4;2;3;3;2;1;3;2;2;4;1;6,083;64,587;65,669;14;0;0;0;4;0;0;0;0;0;0;7,82;13,844;15,277;6;1;;54;white;12;1;0;0;0;0;0;0;0;0;7;1,8;77,177;78,292;6;;61177c59da993c04fd0eef7a;;uk;Off;Off;Off;Off;Off;Off;On;Off;Off;On;Off;Off;Off;Off;7;7;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;3;3;4;4;male;1;;;;;;;;;1;Employed.fulltime;5;4;3,333333333;4;3,333333333;2;3;2,5;3;3;5;3;4;4;3,2;Off;Off;Off;On;Off;Off;4;4;second.richest20%;4,333333333;3,666666667;2;3,25
2022-04-26 02:38:47 UTC;2022-04-26 02:44:18 UTC;0;100;330;1;2022-04-26 02:44:18 UTC;R_3jWh0CWGKsIipwJ;;anonymous;EN;57c8221b7612a1000118be3b;1;1;1;1,933;4,288;5,34;6;0;0;0;0;0;6;4;12,368;27,86;30,556;5;5;4;4;2;4;3;4,765;23,101;24,078;14;4;4;4;5;4;4;5;2;5;4;1;1;1;1;2;1;2;1;1;1;9,301;50,543;51,599;48;2;2;3;3;4;5;4;5;5;3;2;4;0;0;3;0;0;0;0;0;0;3;0;0;0;0;4,411;60,048;61,401;46;2;2;2;1;2;1;1;1;4;2;4;1;6,024;41,201;42,244;27;1;4;3;1;2;1;2;3;5;5;2;2;1;2,983;41,056;41,975;31;0;0;0;0;0;6;0;0;0;0;8,995;10,722;12,214;4;2;;51;white;24;1;0;0;0;0;0;0;0;0;3;1,195;26,3;27,55;15;;57c8221b7612a1000118be3b;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;6;6;female;1;;;;;;;;;1;Employed.fulltime;4;3;4;3;1,666666667;2;2;1,75;2;4;3;1;1;4;2;Off;Off;Off;Off;Off;On;6;6;second.richest20%;4,333333333;1,166666667;1,333333333;3,75
2022-04-26 02:37:32 UTC;2022-04-26 02:44:27 UTC;0;100;414;1;2022-04-26 02:44:27 UTC;R_3Ge1zTu2IxRBxqh;;anonymous;EN;5c66a55318f539000128d80a;1;1;1;1,857;4,321;4,952;4;0;0;3;0;0;0;3;5,913;38,151;38,18;13;3;2;3;3;3;3;7,301;37,046;38,044;13;3;3;3;3;4;3;3;2;3;3;2;3;2;2;3;3;3;2;3;3;1,707;70,733;71,301;45;2;2;2;3;3;3;3;3;4;;3;2;0;0;3;0;0;0;0;0;2;0;0;0;0;0;4,626;75,734;76,355;43;4;4;3;2;2;3;1;1;3;3;3;3;2,517;49,053;50,038;28;2;2;4;2;3;3;3;3;1;3;2;3;1;1,069;54,826;55,392;36;0;0;0;4;0;0;0;0;0;0;2,027;24,628;28,794;11;2;;27;white;15;1;0;0;0;0;0;0;0;0;6;1,044;35,259;36,115;16;;5c66a55318f539000128d80a;;uk;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;2;2;4;4;female;1;;;;;;;;;1;Employed.fulltime;4;4;3;3,333333333;3;3;3;3;4;3;3;5;3;4;3;Off;Off;On;Off;Off;Off;3;3;middle20%;3,111111111;2,5;3;3,25
2022-04-26 02:38:20 UTC;2022-04-26 02:44:28 UTC;0;100;368;1;2022-04-26 02:44:29 UTC;R_3EGXktlknLhu9Qs;;anonymous;EN;5ecc16488c01ab7c7a8978ea;1;1;1;1,827;5,08;8,461;4;0;0;0;4;0;0;4;3,248;42,106;43,309;9;4;5;5;2;5;2;9,872;32,085;32,862;11;5;5;4;4;5;5;5;2;5;4;1;1;1;1;1;1;1;1;1;1;6,725;55,125;56,084;39;2;3;2;4;4;4;4;4;5;;3;3;0;2;0;0;0;0;0;0;2;0;0;0;0;0;5,929;62,547;64,086;29;4;3;3;2;3;2;1;1;5;2;5;2;1,661;42,423;43,301;24;1;4;2;3;4;4;2;4;5;5;2;2;1;3,811;42,237;43,026;24;0;0;0;0;5;0;0;0;0;0;7,423;13,88;15,088;4;2;;26;white;10;1;0;0;0;0;0;0;0;0;3;1,219;27,106;28,132;9;;5ecc16488c01ab7c7a8978ea;;uk;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;2;2;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;2;2;5;5;female;1;;;;;;;;;1;Employed.fulltime;3;4;4;3;2,833333333;1;1;1,5;2;2;2;1;1;4;2,1;Off;Off;Off;On;Off;Off;4;4;second.richest20%;4,666666667;1;1;3,25
2022-04-26 02:39:53 UTC;2022-04-26 02:44:31 UTC;0;100;277;1;2022-04-26 02:44:32 UTC;R_3luKrSMk0hf1NAx;;anonymous;EN;5f0f53a7beda9b0e363710a9;1;1;1;1,651;2,591;3,08;3;0;0;0;0;0;6;5;3,485;29,717;31,873;12;5;3;3;1;5;4;3,5;23,09;23,689;14;2;2;4;4;3;4;4;2;3;2;4;1;4;3;3;3;2;1;3;2;2,388;53,952;54,71;38;2;3;2;5;3;5;2;1;1;1;1;1;0;0;0;0;5;0;0;0;0;3;0;0;0;0;2,501;38,064;38,967;33;5;3;4;3;3;5;1;1;5;1;5;1;2,764;31,796;32,424;25;4;5;2;1;3;1;1;3;4;1;5;2;1;2,817;39,7;40,348;24;0;0;0;0;0;6;0;0;0;0;0,807;6,498;7,396;8;2;;33;white;15;1;0;0;0;0;0;0;0;0;7;2,41;28,552;29,179;8;;5f0f53a7beda9b0e363710a9;;uk;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;6;6;female;1;;;;;;;;;1;Employed.fulltime;3;4;4,333333333;3;3,833333333;1;1;1;1;3;3;2;5;1;2,3;Off;Off;Off;Off;Off;On;6;6;richest20%;3,111111111;3;2,333333333;1
